จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,พรรคการเมือง,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,จำนวนหน่วยเลือกตั้งทั้งหมด
สมุทรปราการ,1,27,พลังธรรมใหม่,80,0.09,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,28,แรงงานสร้างชาติ,76,0.08,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,29,ประชาชาติ,63,0.07,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,30,ไทยชนะ,60,0.07,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,31,กรีน,59,0.06,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,32,สร้างอนาคตไทย,58,0.06,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,33,ประชากรไทย,56,0.06,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,34,ไทยพร้อม,53,0.06,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,35,อนาคตไทย,52,0.06,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,36,ครูไทยเพื่อประชาชน,50,0.05,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,37,เป็นธรรม,42,0.05,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,38,ไทรวมพลัง,34,0.04,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,39,พร้อม,33,0.04,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,40,ไทยธรรม,30,0.03,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,41,โอกาสใหม่,30,0.03,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,42,คลองไทย,25,0.03,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,43,พลังไทยรักชาติ,25,0.03,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,44,สังคมประชาธิปไตยไทย,22,0.02,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,45,ความหวังใหม่,21,0.02,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,46,ท้องที่ไทย,19,0.02,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,47,แผ่นดินธรรม,19,0.02,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,48,ฟิวชัน,15,0.02,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,49,ก้าวอิสระ,14,0.02,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,50,เพื่อชีวิตใหม่,12,0.01,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,51,วิชชั่นใหม่,11,0.01,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,52,เพื่อบ้านเมือง,11,0.01,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,53,พลังสังคมใหม่,9,0.01,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,54,ไทยพิทักษ์ธรรม,9,0.01,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,55,ไทยรวมไทย,8,0.01,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,56,ประชาอาสาชาติ,7,0.01,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,1,57,เครือข่ายชาวนาแห่งประเทศไทย,7,0.01,90939,,90939,,,197,94.71154,,208
สมุทรปราการ,2,1,ประชาชน,43068,47.87,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,2,เพื่อไทย,16377,18.2,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,3,ภูมิใจไทย,11880,13.2,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,4,ประชาธิปัตย์,4662,5.18,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,5,เศรษฐกิจ,3080,3.42,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,6,ประชาธิปไตยใหม่,1947,2.16,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,7,รวมไทยสร้างชาติ,1902,2.11,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,8,เพื่อชาติไทย,626,0.7,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,9,ไทยภักดี,625,0.69,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,10,เสรีรวมไทย,605,0.67,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,11,รวมพลังประชาชน,533,0.59,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,12,ทางเลือกใหม่,522,0.58,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,13,ไทยสร้างไทย,423,0.47,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,14,พลวัต,322,0.36,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,15,ไทยก้าวใหม่,310,0.34,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,16,รวมใจไทย,305,0.34,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,17,ใหม่,289,0.32,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,18,ประชาไทย,211,0.23,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,19,พลังเพื่อไทย,196,0.22,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,20,พลังประชารัฐ,154,0.17,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,21,แรงงานสร้างชาติ,153,0.17,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,22,ไทยก้าวหน้า,149,0.17,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,23,ปวงชนไทย,137,0.15,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,24,ไทยทรัพย์ทวี,124,0.14,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,25,พลังธรรมใหม่,103,0.11,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,26,กล้าธรรม,96,0.11,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,27,ไทยชนะ,84,0.09,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,28,มิติใหม่,73,0.08,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,29,ประชาชาติ,65,0.07,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,30,รักชาติ,65,0.07,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,31,ประชากรไทย,63,0.07,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,32,กรีน,63,0.07,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,33,อนาคตไทย,60,0.07,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,34,ไทรวมพลัง,60,0.07,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,35,เป็นธรรม,49,0.05,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,36,คลองไทย,46,0.05,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,37,ไทยธรรม,45,0.05,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,38,พร้อม,44,0.05,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,39,สร้างอนาคตไทย,43,0.05,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,40,ไทยพร้อม,42,0.05,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,41,ครูไทยเพื่อประชาชน,40,0.04,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,42,ท้องที่ไทย,35,0.04,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,43,โอกาสใหม่,32,0.04,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,44,ก้าวอิสระ,31,0.03,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,45,วิชชั่นใหม่,29,0.03,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,46,พลังสังคมใหม่,27,0.03,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,47,สังคมประชาธิปไตยไทย,26,0.03,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,48,ความหวังใหม่,25,0.03,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,49,พลังไทยรักชาติ,25,0.03,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,50,เพื่อบ้านเมือง,21,0.02,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,51,เพื่อชีวิตใหม่,19,0.02,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,52,ฟิวชัน,18,0.02,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,53,แผ่นดินธรรม,15,0.02,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,54,เครือข่ายชาวนาแห่งประเทศไทย,11,0.01,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,55,ไทยพิทักษ์ธรรม,8,0.01,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,56,ไทยรวมไทย,7,0.01,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,2,57,ประชาอาสาชาติ,2,0.0,89972,,89972,,,190,94.52736,,201
สมุทรปราการ,3,1,ประชาชน,45185,49.71,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,2,ภูมิใจไทย,14946,16.44,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,3,เพื่อไทย,9982,10.98,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,4,ประชาธิปัตย์,8372,9.21,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,5,เศรษฐกิจ,2267,2.49,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,6,รวมไทยสร้างชาติ,2050,2.26,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,7,ไทยภักดี,1246,1.37,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,8,ประชาธิปไตยใหม่,819,0.9,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,9,ไทยสร้างไทย,508,0.56,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,10,เพื่อชาติไทย,501,0.55,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,11,ใหม่,431,0.47,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,12,รวมพลังประชาชน,411,0.45,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,13,เสรีรวมไทย,407,0.45,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,14,ทางเลือกใหม่,380,0.42,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,15,ไทยก้าวใหม่,367,0.4,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,16,มิติใหม่,349,0.38,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,17,ปวงชนไทย,265,0.29,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,18,กล้าธรรม,262,0.29,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,19,รวมใจไทย,234,0.26,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,20,พลังประชารัฐ,155,0.17,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,21,พลังธรรมใหม่,126,0.14,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,22,ประชาไทย,125,0.14,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,23,ไทยก้าวหน้า,123,0.14,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,24,พลวัต,121,0.13,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,25,พลังเพื่อไทย,105,0.12,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,26,รักชาติ,85,0.09,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,27,แรงงานสร้างชาติ,77,0.08,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,28,กรีน,76,0.08,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,29,ไทยทรัพย์ทวี,74,0.08,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,30,ประชาชาติ,67,0.07,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,31,คลองไทย,65,0.07,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,32,ไทยชนะ,62,0.07,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,33,ประชากรไทย,52,0.06,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,34,โอกาสใหม่,49,0.05,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,35,อนาคตไทย,44,0.05,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,36,ไทยพร้อม,44,0.05,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,37,เป็นธรรม,44,0.05,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,38,ครูไทยเพื่อประชาชน,42,0.05,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,39,ไทยธรรม,41,0.05,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,40,สร้างอนาคตไทย,40,0.04,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,41,วิชชั่นใหม่,35,0.04,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,42,พร้อม,35,0.04,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,43,ไทรวมพลัง,29,0.03,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,44,สังคมประชาธิปไตยไทย,27,0.03,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,45,พลังไทยรักชาติ,25,0.03,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,46,เพื่อบ้านเมือง,22,0.02,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,47,ฟิวชัน,17,0.02,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,48,ก้าวอิสระ,17,0.02,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,49,ความหวังใหม่,17,0.02,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,50,ท้องที่ไทย,15,0.02,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,51,พลังสังคมใหม่,12,0.01,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,52,เพื่อชีวิตใหม่,12,0.01,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,53,เครือข่ายชาวนาแห่งประเทศไทย,11,0.01,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,54,แผ่นดินธรรม,8,0.01,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,55,ไทยพิทักษ์ธรรม,8,0.01,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,56,ไทยรวมไทย,6,0.01,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,3,57,ประชาอาสาชาติ,4,0.0,90899,,90899,,,200,94.78673,,211
สมุทรปราการ,4,1,ประชาชน,50487,52.85,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,2,ภูมิใจไทย,16280,17.04,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,3,เพื่อไทย,9839,10.3,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,4,ประชาธิปัตย์,6746,7.06,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,5,เศรษฐกิจ,2046,2.14,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,6,รวมไทยสร้างชาติ,1893,1.98,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,7,ไทยภักดี,1100,1.15,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,8,พลวัต,617,0.65,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,9,เพื่อชาติไทย,556,0.58,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,10,ไทยก้าวใหม่,549,0.57,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,11,เสรีรวมไทย,536,0.56,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,12,ทางเลือกใหม่,491,0.51,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,13,ไทยสร้างไทย,487,0.51,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,14,รวมพลังประชาชน,399,0.42,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,15,ประชาไทย,390,0.41,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,16,แรงงานสร้างชาติ,336,0.35,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,17,โอกาสใหม่,272,0.28,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,18,ประชาธิปไตยใหม่,243,0.25,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,19,รวมใจไทย,236,0.25,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,20,กล้าธรรม,172,0.18,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,21,พลังประชารัฐ,153,0.16,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,22,ไทยทรัพย์ทวี,146,0.15,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,23,ใหม่,144,0.15,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,24,ปวงชนไทย,136,0.14,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,25,พลังเพื่อไทย,121,0.13,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,26,รักชาติ,93,0.1,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,27,ไทยก้าวหน้า,92,0.1,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,28,มิติใหม่,85,0.09,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,29,กรีน,79,0.08,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,30,ไทยพร้อม,64,0.07,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,31,ไทยชนะ,62,0.06,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,32,ประชาชาติ,57,0.06,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,33,ประชากรไทย,54,0.06,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,34,พลังธรรมใหม่,51,0.05,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,35,ไทรวมพลัง,47,0.05,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,36,อนาคตไทย,45,0.05,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,37,เป็นธรรม,45,0.05,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,38,สร้างอนาคตไทย,38,0.04,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,39,พร้อม,38,0.04,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,40,ไทยธรรม,35,0.04,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,41,ครูไทยเพื่อประชาชน,28,0.03,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,42,ท้องที่ไทย,26,0.03,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,43,คลองไทย,25,0.03,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,44,ความหวังใหม่,23,0.02,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,45,พลังไทยรักชาติ,23,0.02,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,46,วิชชั่นใหม่,21,0.02,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,47,ก้าวอิสระ,17,0.02,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,48,สังคมประชาธิปไตยไทย,16,0.02,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,49,ฟิวชัน,15,0.02,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,50,เพื่อชีวิตใหม่,14,0.01,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,51,เครือข่ายชาวนาแห่งประเทศไทย,12,0.01,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,52,พลังสังคมใหม่,11,0.01,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,53,เพื่อบ้านเมือง,11,0.01,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,54,แผ่นดินธรรม,10,0.01,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,55,ไทยรวมไทย,10,0.01,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,56,ไทยพิทักษ์ธรรม,9,0.01,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,4,57,ประชาอาสาชาติ,6,0.01,95537,,95537,,,170,94.97207,,179
สมุทรปราการ,5,1,ประชาชน,56547,53.88,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,2,ภูมิใจไทย,16262,15.49,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,3,เพื่อไทย,11530,10.99,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,4,ประชาธิปัตย์,6261,5.97,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,5,เศรษฐกิจ,3249,3.1,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,6,รวมไทยสร้างชาติ,2110,2.01,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,7,ไทยภักดี,880,0.84,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,8,เสรีรวมไทย,792,0.75,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,9,ไทยก้าวใหม่,724,0.69,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,10,รวมพลังประชาชน,614,0.59,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,11,ทางเลือกใหม่,588,0.56,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,12,เพื่อชาติไทย,538,0.51,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,13,ไทยสร้างไทย,534,0.51,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,14,พลังประชารัฐ,407,0.39,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,15,รวมใจไทย,375,0.36,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,16,ประชาธิปไตยใหม่,361,0.34,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,17,ใหม่,238,0.23,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,18,มิติใหม่,225,0.21,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,19,ประชาไทย,178,0.17,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,20,ไทยก้าวหน้า,162,0.15,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,21,พลังเพื่อไทย,150,0.14,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,22,ไทยทรัพย์ทวี,149,0.14,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,23,โอกาสใหม่,148,0.14,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,24,ปวงชนไทย,137,0.13,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,25,กล้าธรรม,137,0.13,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,26,ประชาชาติ,134,0.13,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,27,พลวัต,130,0.12,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,28,ไทยพร้อม,130,0.12,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,29,แรงงานสร้างชาติ,101,0.1,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,30,พลังธรรมใหม่,89,0.08,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,31,รักชาติ,82,0.08,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,32,ประชากรไทย,80,0.08,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,33,ไทยชนะ,72,0.07,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,34,อนาคตไทย,70,0.07,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,35,ไทรวมพลัง,70,0.07,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,36,สร้างอนาคตไทย,70,0.07,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,37,พร้อม,66,0.06,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,38,กรีน,58,0.06,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,39,เป็นธรรม,52,0.05,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,40,ท้องที่ไทย,51,0.05,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,41,ครูไทยเพื่อประชาชน,42,0.04,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,42,ไทยธรรม,40,0.04,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,43,สังคมประชาธิปไตยไทย,34,0.03,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,44,พลังไทยรักชาติ,32,0.03,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,45,คลองไทย,30,0.03,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,46,แผ่นดินธรรม,30,0.03,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,47,ความหวังใหม่,30,0.03,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,48,เพื่อบ้านเมือง,24,0.02,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,49,ฟิวชัน,22,0.02,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,50,พลังสังคมใหม่,21,0.02,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,51,เพื่อชีวิตใหม่,21,0.02,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,52,วิชชั่นใหม่,19,0.02,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,53,ก้าวอิสระ,18,0.02,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,54,เครือข่ายชาวนาแห่งประเทศไทย,13,0.01,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,55,ไทยพิทักษ์ธรรม,9,0.01,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,56,ไทยรวมไทย,9,0.01,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,5,57,ประชาอาสาชาติ,7,0.01,104952,,104952,,,218,94.78261,,230
สมุทรปราการ,6,1,ประชาชน,35615,41.85,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,2,ภูมิใจไทย,22294,26.19,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,3,เพื่อไทย,8917,10.48,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,4,ประชาธิปัตย์,4671,5.49,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,5,เศรษฐกิจ,2359,2.77,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,6,รวมไทยสร้างชาติ,1841,2.16,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,7,มิติใหม่,1333,1.57,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,8,ไทยภักดี,800,0.94,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,9,เสรีรวมไทย,699,0.82,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,10,ประชาธิปไตยใหม่,633,0.74,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,11,เพื่อชาติไทย,529,0.62,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,12,รวมพลังประชาชน,488,0.57,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,13,ไทยสร้างไทย,468,0.55,85109,,85109,,,247,94.63602,,261
สมุทรปราการ,6,14,ไทยก้าวใหม่,439,0.52,85109,,85109,,,247,94.63602,,261
