จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,ผู้ลงสมัคร สส.,พรรคที่สังกัด,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,จำนวนหน่วยเลือกตั้งทั้งหมด
ชัยภูมิ,6,7,นางสาวบัวพันธ์ ผ่อนจรุง,ประชาธิปไตยใหม่,360,0.43,89261,,83346,3852,2063,258,94.85294,,272
ชัยภูมิ,7,1,นายอัครแสนคีรี โล่ห์วีระ,กล้าธรรม,40833,50.08,84732,,81542,2097,1093,272,94.77352,,287
ชัยภูมิ,7,2,นายจอมจักรภพ วัชระจินดาวัฒนะ,เพื่อไทย,23818,29.21,84732,,81542,2097,1093,272,94.77352,,287
ชัยภูมิ,7,3,นายกิตติธัช คำวงษ์,ประชาชน,12570,15.42,84732,,81542,2097,1093,272,94.77352,,287
ชัยภูมิ,7,4,นางสาวปัญชลีย์ วัฒนชัยศาสตร์,พลังประชารัฐ,886,1.09,84732,,81542,2097,1093,272,94.77352,,287
ชัยภูมิ,7,5,นายอดิเรก ดวงจันนี,ประชาธิปไตยใหม่,867,1.06,84732,,81542,2097,1093,272,94.77352,,287
ชัยภูมิ,7,6,นายชานนท์ ต่อสกุล,ภูมิใจไทย,830,1.02,84732,,81542,2097,1093,272,94.77352,,287
ชัยภูมิ,7,7,นางอรุณณี งามจิตสุวรรณ,เศรษฐกิจ,609,0.75,84732,,81542,2097,1093,272,94.77352,,287
ชัยภูมิ,7,8,นายกิติพร เศรษฐภูมิภักดี,รวมไทยสร้างชาติ,402,0.49,84732,,81542,2097,1093,272,94.77352,,287
ชัยภูมิ,7,9,นายพลากร ภูมินอก,ประชาธิปัตย์,341,0.42,84732,,81542,2097,1093,272,94.77352,,287
ชัยภูมิ,7,10,นายธีรวุฒิ พงษ์จันทร์,ไทยก้าวใหม่,295,0.36,84732,,81542,2097,1093,272,94.77352,,287
ชัยภูมิ,7,11,นางสุชามนต์ เครือเครา,ไทยทรัพย์ทวี,91,0.11,84732,,81542,2097,1093,272,94.77352,,287
ชุมพร,1,1,นายวิชัย สุดสวาสดิ์,ภูมิใจไทย,45966,47.76,96247,,96247,,,249,94.67681,,263
ชุมพร,1,2,นายสุรชัย แดงละอุ่น,ประชาธิปัตย์,34079,35.41,96247,,96247,,,249,94.67681,,263
ชุมพร,1,3,นางสาวชุติมา ชุมขุน,ประชาชน,13078,13.59,96247,,96247,,,249,94.67681,,263
ชุมพร,1,4,นายชวลิต อาจหาญ,พลังประชารัฐ,1138,1.18,96247,,96247,,,249,94.67681,,263
ชุมพร,1,5,พันตำรวจเอกสิทธิพร พุ่มพะเนิน,เพื่อไทย,870,0.9,96247,,96247,,,249,94.67681,,263
ชุมพร,1,6,นายชัย กายศิหัตถาคุณ,ประชากรไทย,582,0.6,96247,,96247,,,249,94.67681,,263
ชุมพร,1,7,นางสาวหนึ่งฤทัย พันกุ่ม,กรีน,534,0.55,96247,,96247,,,249,94.67681,,263
ชุมพร,2,1,นายกิตติศักดิ์ พรหมรัตน์,ภูมิใจไทย,35467,35.03,107786,,101248,2763,3775,259,94.87179,,273
ชุมพร,2,2,นายสันต์ แซ่ตั้ง,กล้าธรรม,23041,22.76,107786,,101248,2763,3775,259,94.87179,,273
ชุมพร,2,3,นายสราวุธ อ่อนละมัย,ประชาธิปัตย์,16287,16.09,107786,,101248,2763,3775,259,94.87179,,273
ชุมพร,2,4,นายสมมิตร ทองเหลือ,โอกาสใหม่,15064,14.88,107786,,101248,2763,3775,259,94.87179,,273
ชุมพร,2,5,นางสาวจินดารัตน์ ชูคง,ประชาชน,10062,9.94,107786,,101248,2763,3775,259,94.87179,,273
ชุมพร,2,6,นางสาวรุจินาถ ศรีสุวรรณ,เพื่อไทย,782,0.77,107786,,101248,2763,3775,259,94.87179,,273
ชุมพร,2,7,นายธน บุญเกิด,เสรีรวมไทย,545,0.54,107786,,101248,2763,3775,259,94.87179,,273
ชุมพร,3,1,นายสุพล จุลใส,ภูมิใจไทย,42913,45.19,94965,,94965,,,272,94.77352,,287
ชุมพร,3,2,นายมีศักดิ์ ภักดีคง,ประชาธิปัตย์,29590,31.16,94965,,94965,,,272,94.77352,,287
ชุมพร,3,3,นายสันต์ ฉิมหาด,โอกาสใหม่,11298,11.9,94965,,94965,,,272,94.77352,,287
ชุมพร,3,4,นายชุตินันท์ คงท่าเรือ,ประชาชน,9230,9.72,94965,,94965,,,272,94.77352,,287
ชุมพร,3,5,นายไตรฤกษ์ มือสันทัด,เพื่อไทย,1025,1.08,94965,,94965,,,272,94.77352,,287
ชุมพร,3,6,นายสมบัติ ทองหัตถา,เศรษฐกิจ,909,0.96,94965,,94965,,,272,94.77352,,287
ตรัง,1,1,นายเอกพล ณ พัทลุง,ภูมิใจไทย,35584,39.31,90521,,90521,,,217,94.75983,,229
ตรัง,1,2,นายธโนภาส สินไชย,ประชาธิปัตย์,34372,37.97,90521,,90521,,,217,94.75983,,229
ตรัง,1,3,นายศุภกร สุวรรณหมัด,ประชาชน,16554,18.29,90521,,90521,,,217,94.75983,,229
ตรัง,1,4,เรือเอกพัฒน์พงษ์ คงผลาญ,รวมไทยสร้างชาติ,1540,1.7,90521,,90521,,,217,94.75983,,229
ตรัง,1,5,นายรัตน์ ภู่กลาง,เพื่อไทย,1105,1.22,90521,,90521,,,217,94.75983,,229
ตรัง,1,6,นางสาวอัจฉรา วงศ์สุทธิวัตร,ไทยก้าวใหม่,834,0.92,90521,,90521,,,217,94.75983,,229
ตรัง,1,7,นายยงยุทธ กูลเมือง,กรีน,532,0.59,90521,,90521,,,217,94.75983,,229
ตรัง,2,1,นายทวี สุระบาล,ภูมิใจไทย,42668,44.86,95121,,95121,,,260,94.89051,,274
ตรัง,2,2,นางสาวดวงฤทัย บัวแก้ว,ประชาธิปัตย์,38154,40.11,95121,,95121,,,260,94.89051,,274
ตรัง,2,3,พันตำรวจเอกอธิศ ภักดีนามฉวี,ประชาชน,8159,8.58,95121,,95121,,,260,94.89051,,274
ตรัง,2,4,นายกิตติเดช วรรณบวร,ไทยก้าวใหม่,4184,4.4,95121,,95121,,,260,94.89051,,274
ตรัง,2,5,นายปรีชา ยอดยิ่ง,เพื่อไทย,747,0.79,95121,,95121,,,260,94.89051,,274
ตรัง,2,6,นายชยางกูร ชูมณี,รวมไทยสร้างชาติ,645,0.68,95121,,95121,,,260,94.89051,,274
ตรัง,2,7,นายชัยพร ชูเสน,กล้าธรรม,564,0.59,95121,,95121,,,260,94.89051,,274
ตรัง,3,1,นายกฤตย์อิชย์ ภาคย์อิชณน์,ประชาธิปัตย์,46916,53.25,88101,,88101,,,214,94.69027,,226
ตรัง,3,2,นางสาวสุณัฐชา โล่สถาพรพิพิธ,ภูมิใจไทย,28897,32.8,88101,,88101,,,214,94.69027,,226
ตรัง,3,3,นายวีรพล เต็งรัง,ประชาชน,9248,10.5,88101,,88101,,,214,94.69027,,226
ตรัง,3,4,นายศักดิ์ดาธร พุฒนวล,กล้าธรรม,1249,1.42,88101,,88101,,,214,94.69027,,226
ตรัง,3,5,นายทวี จันทร์ฝาก,เพื่อไทย,889,1.01,88101,,88101,,,214,94.69027,,226
ตรัง,3,6,นายอำนวย นวลทอง,รวมไทยสร้างชาติ,569,0.65,88101,,88101,,,214,94.69027,,226
ตรัง,3,7,นายชัยยุทธ รองเดช,แรงงานสร้างชาติ,333,0.38,88101,,88101,,,214,94.69027,,226
ตรัง,4,1,นายกาญจน์ ตั้งปอง,ประชาธิปัตย์,50809,54.24,93671,,93671,,,203,94.85981,,214
ตรัง,4,2,นายพิชัย เจริญศิริสุนทร,ภูมิใจไทย,29793,31.81,93671,,93671,,,203,94.85981,,214
ตรัง,4,3,นายปองคุณ อารยะทรงศักดิ์,ประชาชน,10018,10.69,93671,,93671,,,203,94.85981,,214
ตรัง,4,4,นายเสถียร แก้วงาม,กล้าธรรม,1236,1.32,93671,,93671,,,203,94.85981,,214
ตรัง,4,5,นายวิรัช วิชัยวงศ์,รวมไทยสร้างชาติ,696,0.74,93671,,93671,,,203,94.85981,,214
ตรัง,4,6,นายสุมิตร สามห้วย,ไทยก้าวใหม่,571,0.61,93671,,93671,,,203,94.85981,,214
ตรัง,4,7,นายอาณัฐชัย ภู่กลาง,เพื่อไทย,548,0.59,93671,,93671,,,203,94.85981,,214
ตราด,1,1,นายพิชานนท์ อิงประสาร,ภูมิใจไทย,66399,57.45,115576,,115576,,,329,94.81268,,347
ตราด,1,2,นายพรรณเศรษฐ์ นุ่มหนู,ประชาชน,27911,24.15,115576,,115576,,,329,94.81268,,347
ตราด,1,3,นายปรีชาวิชญ์ ฉิมผกา,ประชาธิปัตย์,7665,6.63,115576,,115576,,,329,94.81268,,347
ตราด,1,4,นายสักเดช สว่างไสว,เพื่อไทย,4716,4.08,115576,,115576,,,329,94.81268,,347
ตราด,1,5,นายกิตติธัช ไชยอรรถ,กล้าธรรม,4084,3.53,115576,,115576,,,329,94.81268,,347
ตราด,1,6,นายทินวัฒน์ เจียมอุย,พลังประชารัฐ,3857,3.34,115576,,115576,,,329,94.81268,,347
ตราด,1,7,นายธีรภาพ ทิบุญมี,ไทยสร้างไทย,944,0.82,115576,,115576,,,329,94.81268,,347
ตาก,1,1,นายธนัสถ์ ทวีเกื้อกูลกิจ,ภูมิใจไทย,37819,39.24,96390,,96390,,,260,94.89051,,274
ตาก,1,2,นายคริษฐ์ ปานเนียม,ประชาชน,28996,30.08,96390,,96390,,,260,94.89051,,274
ตาก,1,3,พันตำรวจโทพิษณุ พลบุตร,เพื่อไทย,17054,17.69,96390,,96390,,,260,94.89051,,274
ตาก,1,4,นายวริศ มีไชโย,ประชาธิปัตย์,6170,6.4,96390,,96390,,,260,94.89051,,274
ตาก,1,5,นายพิทักษ์ อ่อนน้อม,กล้าธรรม,1916,1.99,96390,,96390,,,260,94.89051,,274
ตาก,1,6,นายปองภพ วณิชศิริ,เศรษฐกิจ,1565,1.62,96390,,96390,,,260,94.89051,,274
ตาก,1,7,นางศิริกุล อนุตรพงศ์,รวมไทยสร้างชาติ,1387,1.44,96390,,96390,,,260,94.89051,,274
ตาก,1,8,นายธนพล อิ่มอ้น,พลังไทยรักชาติ,944,0.98,96390,,96390,,,260,94.89051,,274
ตาก,1,9,นายชนะพล อ่อนพรม,รวมใจไทย,539,0.56,96390,,96390,,,260,94.89051,,274
ตาก,2,1,นายชิงชัย ก่อประภากิจ,กล้าธรรม,25259,40.98,61640,,61640,,,191,94.55446,,202
ตาก,2,2,นายวราทิต ไชยนันทน์,เพื่อไทย,19144,31.06,61640,,61640,,,191,94.55446,,202
ตาก,2,3,นายสราวุธ หาญเมืองใจ,ประชาธิปัตย์,11936,19.36,61640,,61640,,,191,94.55446,,202
ตาก,2,4,นายพิสิษฐ ใชยลังกา,ภูมิใจไทย,2278,3.7,61640,,61640,,,191,94.55446,,202
ตาก,2,5,นายศิวกรณ์ ลำจวน,เศรษฐกิจ,1522,2.47,61640,,61640,,,191,94.55446,,202
ตาก,2,6,นายธีรยุทธ วงษ์แหวน,รวมใจไทย,1501,2.44,61640,,61640,,,191,94.55446,,202
ตาก,2,7,นายรัชต์พงศ์ สร้อยสุวรรณ,ประชาชน,0,0.0,61640,,61640,,,191,94.55446,,202
ตาก,3,1,นายภาคภูมิ บูลย์ประมุข,กล้าธรรม,30644,35.65,85954,,85954,,,222,94.87179,,234
ตาก,3,2,นายอรรถสิทธิ์ ต๊ะทองคำ,ภูมิใจไทย,18757,21.82,85954,,85954,,,222,94.87179,,234
ตาก,3,3,นายชัยณรงค์ มะเดชะ,เพื่อไทย,17179,19.99,85954,,85954,,,222,94.87179,,234
ตาก,3,4,นายปรัชญา ปุณหะกิจ,ประชาชน,15052,17.51,85954,,85954,,,222,94.87179,,234
ตาก,3,5,นายเทวฤทธิ์ เชี่ยวชาญคีรี,ประชาธิปัตย์,1484,1.73,85954,,85954,,,222,94.87179,,234
ตาก,3,6,นายเวสารัตน์ เสิศสิริโชคสกุล,เศรษฐกิจ,1393,1.62,85954,,85954,,,222,94.87179,,234
ตาก,3,7,นายพิพัฒชัย แก้วสีเขียว,รวมไทยสร้างชาติ,887,1.03,85954,,85954,,,222,94.87179,,234
ตาก,3,8,นายวสันต์ บุญลือ,รวมใจไทย,558,0.65,85954,,85954,,,222,94.87179,,234
